latitude,longitude,Home Type,first_name,last_name,company_name,address,city,county,state,zip,phone1,NEM1,NEM2,NEM3,NEM4,NEM5
32.8278,-116.79,Multi-family,Larae,Gudroe,Lehigh Furn Divsn Lehigh,6652 Municipal Rd,Houma,Terrebonne,LA,70360,985-890-7263,80,66,77,68,26
41.2945,-124.06,Single Family,Latrice,Tolfree,United Van Lines Agent,82 Norris Ave #525,Ronkonkoma,Suffolk,NY,11779,631-957-7625,94,81,74,66,31
32.6944,-117.14,Single Family,Kerry,Theodorov,Capitol Reporters,6917 W Main St,Sacramento,Sacramento,CA,95827,916-591-3278,90,75,50,41,35
32.6672,-116.7,Single Family,Dorthy,Hidvegi,Kwik Kopy Printing,9636 S Main St,Boise,Ada,ID,83704,208-649-2374,92,66,50,60,50
38.8088,-121.52,Single Family,Fannie,Lungren,Centro Inc,18 Us Highway 111,Round Rock,Williamson,TX,78664,512-587-5747,93,76,64,44,20
32.797,-116.79,Single Family,Evangelina,Radde,"Campbell, Jan Esq",993 Civic Center Dr,Philadelphia,Philadelphia,PA,19123,215-964-3285,98,62,73,45,28
39.1295,-123.71,Single Family,Novella,Degroot,"Evans, C Kelly Esq",304 N Radcliffe St,Hilo,Hawaii,HI,96720,808-477-4776,74,79,59,56,33
39.1295,-123.71,Single Family,Clay,Hoa,Scat Enterprises,74 Saint Ann St #86,Reno,Washoe,NV,89502,775-501-8110,90,67,61,66,20
37.6709,-122.16,Commercial,Jennifer,Fallick,"Nagle, Daniel J Esq",45 58th St,Wheeling,Cook,IL,60090,847-979-9546,72,79,80,56,50
38.9034,-121.07,Single Family,Irma,Wolfgramm,Serendiquity Bed & Breakfast,9746 W Main St,Randolph,Morris,NJ,7869,973-545-7356,85,67,55,58,36
32.5953,-117.06,Single Family,Eun,Coody,Ray Carolyne Realty,85 Bloomfield Ave,Spartanburg,Spartanburg,SC,29301,864-256-3621,72,79,62,53,41
32.7842,-117.14,Single Family,Sylvia,Cousey,"Berg, Charles E",288 Youngstown Warren Rd,Hampstead,Carroll,MD,21074,410-209-9546,83,88,61,50,43
32.7842,-117.14,Single Family,Nana,Wrinkles,"Ray, Milbern D",7 Van Buren St,Mount Vernon,Westchester,NY,10553,914-855-2116,82,66,57,58,38
32.7842,-117.14,Single Family,Layla,Springe,Chadds Ford Winery,230 N Forty Driv,New York,New York,NY,10011,212-260-3152,97,62,57,55,46
32.7842,-117.14,Single Family,Joesph,Degonia,A R Packaging,2888 Knowlton St #5435,Berkeley,Alameda,CA,94710,510-677-9786,99,80,58,49,23
37.6052,-122.39,Single Family,Annabelle,Boord,Corn Popper,524 Marquette Ave,Concord,Middlesex,MA,1742,978-697-6264,80,72,75,66,23
37.6052,-122.39,Single Family,Stephaine,Vinning,Birite Foodservice Distr,3718 Hamann Industrial Pky,San Francisco,San Francisco,CA,94104,415-767-6597,100,80,51,59,49
37.6052,-122.39,Single Family,Nelida,Sawchuk,Anchorage Museum Of Hist & Art,4 State Route 35 S,Paramus,Bergen,NJ,7652,201-971-1639,80,63,62,50,21
37.6052,-122.39,Single Family,Marguerita,Hiatt,"Haber, George D Md",83 N Highway 67,Oakley,Contra Costa,CA,94561,925-634-7159,82,80,59,49,21
32.5953,-117.06,Single Family,Carmela,Cookey,Royal Pontiac Olds Inc,10 Murfreesboro Rd,Chicago,Cook,IL,60623,773-494-4196,78,63,62,55,30
32.7661,-117.19,Multi-family,Junita,Brideau,Leonards Antiques Inc,7 S Broadway St,Cedar Grove,Essex,NJ,7009,973-943-3424,89,64,62,61,32
32.5953,-117.06,Multi-family,Claribel,Varriano,Meca,7 Harry L Dr #6327,Perrysburg,Wood,OH,43551,419-544-4901,72,85,61,41,21
32.5953,-117.06,Multi-family,Benton,Skursky,Nercon Engineering & Mfg Inc,47940 Porter Ave,Gardena,Los Angeles,CA,90248,310-579-2908,77,80,60,61,27
32.5953,-117.06,Single Family,Hillary,Skulski,Replica I,10 Wales Rd Ne #914,Homosassa,Citrus,FL,34448,352-242-2571,76,68,61,41,40
32.5953,-117.06,Single Family,Merilyn,Bayless,21 20 Printing Inc,196 13n N,Santa Clara,Santa Clara,CA,95054,408-758-5016,75,70,77,62,39
38.2311,-121.59,Single Family,Teri,Ennaco,Publishers Group West,100 Tank Farm Rd,Hazleton,Luzerne,PA,18201,570-889-5188,81,80,65,51,47
38.2311,-121.59,Single Family,Merlyn,Lawler,"Nischwitz, Jeffrey L Esq",4672 Alemany Blvd,Jersey City,Hudson,NJ,7304,201-588-7811,90,87,51,40,30
38.166,-122.25,Multi-family,Georgene,Montezuma,Payne Blades & Wellborn Pa,99 University Dr,San Ramon,Contra Costa,CA,94583,925-615-5186,72,74,79,67,41
38.166,-122.25,Single Family,Jettie,Mconnell,Coldwell Bnkr Wright Real Est,51 E Wacker Dr,Bridgewater,Somerset,NJ,8807,908-802-3565,75,75,71,58,31
38.166,-122.25,Single Family,Lemuel,Latzke,Computer Repair Service,71 Euclid Ave #722,Bohemia,Suffolk,NY,11716,631-748-6480,91,63,62,46,33
37.4969,-122.21,Single Family,Melodie,Knipp,Fleetwood Building Block Inc,327 E Main St #6496,Thousand Oaks,Ventura,CA,91362,805-690-1683,70,82,50,68,47
37.5117,-122.21,Single Family,Candida,Corbley,Colts Neck Medical Assocs Inc,407 Main St,Somerville,Somerset,NJ,8876,908-275-8358,76,88,56,60,49
37.4037,-121.91,Single Family,Karan,Karpin,New England Taxidermy,4 Elmwood Dr,Beaverton,Washington,OR,97005,503-940-8328,90,83,73,54,43
37.5117,-122.21,Single Family,Andra,Scheyer,"Ludcke, George O Esq",10 Church St,Salem,Marion,OR,97302,503-516-2190,71,75,65,46,23
37.4037,-121.91,Single Family,Felicidad,Poullion,"Mccorkle, Tom S Esq",9940 N 14th St,Riverton,Burlington,NJ,8077,856-305-9732,82,74,55,64,21
37.4037,-121.91,Commercial,Belen,Strassner,Eagle Software Inc,5385 Southwyck Blvd,Douglasville,Douglas,GA,30135,770-507-8792,88,60,76,60,47
37.9378,-122.51,Single Family,Gracia,Melnyk,Juvenile & Adult Super,98 Airport Loop Dr,Jacksonville,Duval,FL,32216,904-235-3634,73,74,76,46,23
37.9378,-122.51,Single Family,Jolanda,Hanafan,"Perez, Joseph J Esq",37856 Nolan Rd,Bangor,Penobscot,ME,4401,207-458-9197,95,67,66,43,23
32.6704,-117.11,Single Family,Barrett,Toyama,Case Foundation Co,4253 N Washington Ave #9,Kennedale,Tarrant,TX,76060,817-765-5782,80,81,69,69,32
32.6704,-117.11,Single Family,Helga,Fredicks,Eis Environmental Engrs Inc,42755 S Ash Ave,Buffalo,Erie,NY,14228,716-752-4115,80,84,76,53,45
37.8983,-122.52,Single Family,Ashlyn,Pinilla,Art Crafters,704 Beville Rd,Opa Locka,Miami-Dade,FL,33054,305-670-9629,95,89,53,63,24
37.8983,-122.52,Single Family,Fausto,Agramonte,Marriott Hotels Resorts Suites,6 Harrison Rd,New York,New York,NY,10038,212-313-1784,86,76,79,42,46
33.3129,-117.47,Single Family,Ronny,Caiafa,Remaco Inc,74 Southern Blvd,Philadelphia,Philadelphia,PA,19103,215-605-7571,86,72,52,67,29
32.6731,-117.11,Single Family,Marge,Limmel,"Bjork, Robert D Jr",190 Village Park Rd,Crestview,Okaloosa,FL,32536,850-430-1664,91,80,70,43,20
32.6731,-117.11,Single Family,Norah,Waymire,"Carmichael, Jeffery L Esq",7 Middlegate Rd #106,San Francisco,San Francisco,CA,94107,415-306-7898,93,62,51,63,24
36.7489,-121.61,Single Family,Aliza,Baltimore,"Andrews, J Robert Esq",1129 Delaware St,San Jose,Santa Clara,CA,95132,408-504-3553,97,62,59,62,42
32.5663,-116.94,Single Family,Mozell,Pelkowski,Winship & Byrne,578 Parade St,South San Francisco,San Mateo,CA,94080,650-947-1216,86,71,66,42,38
37.4573,-122.19,Multi-family,Viola,Bitsuie,Burton & Davis,71 Mechanic St,Northridge,Los Angeles,CA,91325,818-864-4876,84,86,66,57,48
37.4573,-122.19,Multi-family,Franklyn,Emard,Olympic Graphic Arts,4380 Highway 116,Philadelphia,Philadelphia,PA,19103,215-558-8190,74,70,63,70,35
37.4573,-122.19,Multi-family,Willodean,Konopacki,Magnuson,56 Hawthorne Blvd,Lafayette,Lafayette,LA,70506,337-253-8385,92,69,74,64,47
32.9937,-117.08,Single Family,Beckie,Silvestrini,A All American Travel Inc,7117 Western Ave,Dearborn,Wayne,MI,48126,313-533-4885,81,72,67,55,48
32.9937,-117.08,Single Family,Rebecka,Gesick,Polykote Inc,2027 N Plankinton Ave #3,Austin,Travis,TX,78754,512-213-8575,82,77,53,60,49
32.9937,-117.08,Single Family,Frederica,Blunk,Jets Cybernetics,99586 Main St,Dallas,Dallas,TX,75207,214-428-2286,100,69,60,56,25
32.6816,-117.12,Single Family,Glen,Bartolet,Metlab Testing Services,8740 Hudson St,Vashon,King,WA,98070,206-697-5797,96,63,63,44,46
32.6816,-117.12,Multi-family,Freeman,Gochal,"Kellermann, William T Esq",384 Gunderman Rd #197,Coatesville,Chester,PA,19320,610-476-3502,76,67,77,53,38
32.7441,-116.96,Single Family,Vincent,Meinerding,"Arturi, Peter D Esq",4442 Point Term Mkt,Philadelphia,Philadelphia,PA,19143,215-372-1719,95,84,69,67,32
32.7441,-116.96,Single Family,Rima,Bevelacqua,Mcauley Mfg Co,2973 Lafayette Ave,Gardena,Los Angeles,CA,90248,310-858-5080,82,74,65,67,21
32.7441,-116.96,Single Family,Glendora,Sarbacher,Defur Voran Hanley Radcliff,2141 Diamond Blvd,Rohnert Park,Sonoma,CA,94928,707-653-8215,71,89,57,41,30
32.5663,-116.94,Single Family,Avery,Steier,Dill Dill Carr & Stonbraker Pc,94 Redmond Rd #492,Orlando,Orange,FL,32803,407-808-9440,75,73,70,43,34
32.5663,-116.94,Single Family,Cristy,Lother,Kleensteel,3990 Portage Tr,Escondido,San Diego,CA,92025,760-971-4323,97,63,55,47,37
32.6816,-117.12,Single Family,Nicolette,Brossart,Goulds Pumps Inc Slurry Pump,2 Midway Rd,Westborough,Worcester,MA,1581,508-837-9231,86,63,60,55,49
37.0216,-122.15,Single Family,Tracey,Modzelewski,Kansas City Insurance Report,77132 Coon Rapids Blvd Nw,Conroe,Montgomery,TX,77301,936-264-9295,81,72,62,57,39
37.42,-121.73,Commercial,Virgina,Tegarden,Berhanu International Foods,756 Harbor Way,Milwaukee,Milwaukee,WI,53226,414-214-8698,93,68,67,60,29
37.42,-121.73,Single Family,Tiera,Frankel,Roland Ashcroft,88 Sierra Rd,El Monte,Los Angeles,CA,91731,626-636-4118,87,79,58,60,28
37.42,-121.73,Single Family,Alaine,Bergesen,Hispanic Magazine,7668 S Hulen St #42,Yonkers,Westchester,NY,10701,914-300-9194,91,67,58,65,47
37.42,-121.73,Single Family,Earleen,Mai,Little Sheet Metal Co,75684 S Withlapopka Dr #33,Dallas,Dallas,TX,75227,214-289-1974,88,86,78,62,49
37.4329,-122.2,Single Family,Leonida,Gobern,"Holmes, Armstead J Esq",6 Elmwood Park Blvd,Biloxi,Harrison,MS,39530,228-235-5616,95,78,68,42,37
37.4329,-122.2,Single Family,Ressie,Auffrey,"Faw, James C Cpa",24 Palo Alto Sq,Miami,Miami-Dade,FL,33134,305-604-8982,76,87,79,52,24
37.4329,-122.2,Single Family,Justine,Mugnolo,Evans Rule Company,38063 E Main St,New York,New York,NY,10048,212-304-9226,74,73,53,53,35
37.4329,-122.2,Single Family,Eladia,Saulter,Tyee Productions Inc,3959 S Dupont Hwy #7,Ramsey,Bergen,NJ,7446,201-474-4925,80,85,57,46,20
33.0685,-117.14,Single Family,Chaya,Malvin,Dunnells & Duvall,561 Civic Center Dr,Ann Arbor,Washtenaw,MI,48103,734-928-5183,94,89,77,59,21
36.903,-121.76,Single Family,Gwenn,Suffield,Deltam Systems Inc,3271 Dequindre Rd,Deer Park,Suffolk,NY,11729,631-258-6559,80,63,63,66,47
36.903,-121.76,Single Family,Salena,Karpel,Hammill Mfg Co,2 Garfield Ave #7,Canton,Stark,OH,44707,330-791-8558,95,74,74,65,33
37.5956,-122.02,Single Family,Yoko,Fishburne,Sams Corner Store,9123 Carpenter Ave,New Haven,New Haven,CT,6511,203-506-4707,92,69,54,52,45
37.5956,-122.02,Multi-family,Taryn,Moyd,"Siskin, Mark J Esq",49 Lenox St,Fairfax,Fairfax City,VA,22030,703-322-4042,75,64,80,70,48
37.5956,-122.02,Multi-family,Katina,Polidori,Cape & Associates Real Estate,6 Little River Tpke,Wilmington,Middlesex,MA,1887,978-626-2979,91,61,62,57,23
37.5956,-122.02,Multi-family,Rickie,Plumer,Merrill Lynch,4 N Groesbeck Hwy,Toledo,Lucas,OH,43613,419-693-1335,82,65,71,52,50
32.6581,-117.09,Single Family,Alex,Loader,"Sublett, Scott Esq",38 N Elm St #916,Tacoma,Pierce,WA,98409,253-660-7822,75,71,67,47,32
32.6581,-117.09,Single Family,Lashon,Vizarro,Sentry Signs,434 Westminster Blvd #590,Roseville,Placer,CA,95661,916-741-7885,88,60,76,59,44
32.779,-117.16,Single Family,Lauran,Burnard,Professionals Unlimited,66697 Park Pl #3225,Riverton,Fremont,WY,82501,307-342-7796,85,60,73,61,30
32.779,-117.16,Single Family,Ceola,Setter,Southern Steel Shelving Co,96263 Greenwood Pl,Warren,Knox,ME,4864,207-627-7566,76,61,77,54,43
32.779,-117.16,Multi-family,My,Rantanen,"Bosco, Paul J",9 Mcarthur Ln,Richboro,Bucks,PA,18954,215-491-5634,85,90,62,53,37
40.2858,-123.84,Single Family,Lorrine,Worlds,"Longo, Nicholas J Esq",9 Fair Lawn Ave,Tampa,Hillsborough,FL,33614,813-769-2940,75,90,75,57,48
37.4687,-122.43,Single Family,Peggie,Sturiale,Henry County Middle School,10 N 14th St,El Cajon,San Diego,CA,92020,619-608-1764,79,79,61,65,34
37.4687,-122.43,Single Family,Marvel,Raymo,Edison Supply & Equipment Co,10 Vanowen St,College Station,Brazos,TX,77840,979-718-8969,77,71,57,46,38
37.4687,-122.43,Single Family,Daron,Dinos,"Wolf, Warren R Esq",19 Waterloo Geneva Rd,Highland Park,Lake,IL,60035,847-233-3076,81,60,50,43,25
32.7984,-116.5,Single Family,An,Fritz,Linguistic Systems Inc,507 S Hacienda Dr,Atlantic City,Atlantic,NJ,8401,609-228-5266,99,79,68,46,20
37.55,-122.42,Single Family,Portia,Stimmel,Peace Christian Center,3733 Sherman Ave,Bridgewater,Somerset,NJ,8807,908-722-7129,71,68,63,65,31
37.0309,-122.19,Single Family,Rhea,Aredondo,Double B Foods Inc,25658 Live Oak St,Brooklyn,Kings,NY,11226,718-560-9538,78,69,72,44,37
32.6532,-116.49,Commercial,Benedict,Sama,Alexander & Alexander Inc,4924 Carey Ave,Saint Louis,Saint Louis City,MO,63104,314-787-1589,84,87,68,41,31
37.3477,-121.92,Single Family,Alyce,Arias,Fairbanks Scales,3197 S Rider Trl,Stockton,San Joaquin,CA,95207,209-317-1802,77,77,70,64,28
37.3477,-121.92,Single Family,Heike,Berganza,Cali Sportswear Cutting Dept,4 Railway Ave #75,Little Falls,Passaic,NJ,7424,973-936-5096,78,87,59,44,40
37.51,-121.84,Single Family,Carey,Dopico,"Garofani, John Esq",87393 E Highland Rd,Indianapolis,Marion,IN,46220,317-578-2454,84,64,76,47,50
37.7529,-121.35,Single Family,Dottie,Hellickson,Thompson Fabricating Co,68 E Chestnut Hill Rd,Seattle,King,WA,98133,206-540-6077,82,79,60,47,26
33.3559,-117.11,Single Family,Deandrea,Hughey,Century 21 Krall Real Estate,34 Lewis Rd #46,Burlington,Alamance,NC,27215,336-822-7653,97,85,77,61,35
33.3559,-117.11,Single Family,Kimberlie,Duenas,Mid Contntl Rlty & Prop Mgmt,8101 Jacksonville Rd #7,Hays,Ellis,KS,67601,785-629-8543,87,83,51,41,30
33.3559,-117.11,Single Family,Martina,Staback,Ace Signs Inc,8 W Wabansia Ave #227,Orlando,Orange,FL,32822,407-471-6909,91,65,70,40,31
33.3559,-117.11,Single Family,Skye,Fillingim,Rodeway Inn,26 Minters Chapel Rd #9,Minneapolis,Hennepin,MN,55401,612-508-2656,73,84,72,47,38
37.3282,-121.9,Single Family,Jade,Farrar,Bonnet & Daughter,6883 Torresdale Ave,Columbia,Richland,SC,29201,803-352-5388,87,81,67,58,31
37.3409,-121.9,Single Family,Charlene,Hamilton,Oshins & Gibbons,986 E 6th Ave,Santa Rosa,Sonoma,CA,95407,707-300-1772,78,79,51,65,29
37.3409,-121.9,Single Family,Geoffrey,Acey,Price Business Services,8 West Ave #1,Palatine,Cook,IL,60067,847-222-1735,81,73,71,48,44
37.3409,-121.9,Multi-family,Stevie,Westerbeck,"Wise, Dennis W Md",26660 N 13th St,Costa Mesa,Orange,CA,92626,949-867-4078,97,84,64,48,34
37.3409,-121.9,Multi-family,Pamella,Fortino,Super 8 Motel,670 Packerland Dr #1438,Denver,Denver,CO,80212,303-404-2211,96,80,67,60,33
37.3282,-121.9,Multi-family,Harrison,Haufler,John Wagner Associates,760 Eldora St,New Haven,New Haven,CT,6515,203-801-6194,78,72,66,48,48
37.3282,-121.9,Single Family,Johnna,Engelberg,Thrifty Oil Co,6 S Colorado Blvd #449,Bothell,Snohomish,WA,98021,425-986-7574,71,64,53,57,39
38.4127,-120.66,Single Family,Buddy,Cloney,Larkfield Photo,945 Gaither Dr,Strongsville,Cuyahoga,OH,44136,440-989-5827,88,78,64,56,23
38.4127,-120.66,Single Family,Dalene,Riden,Silverman Planetarium,66552 Malone Rd,Plaistow,Rockingham,NH,3865,603-315-6840,78,87,65,50,36
37.5515,-122.29,Single Family,Jerry,Zurcher,J & F Lumber,78 Massillon Rd #822,Satellite Beach,Brevard,FL,32937,321-518-5939,88,84,64,66,31
37.5515,-122.29,Multi-family,Haydee,Denooyer,Cleaning Station Inc,25347 New Rd,New York,New York,NY,10016,212-792-8659,76,67,73,66,26
37.5515,-122.29,Single Family,Joseph,Cryer,Ames Stationers,61 Fillmore Ave,Huntington Beach,Orange,CA,92647,714-584-2238,88,64,68,64,48
37.5515,-122.29,Single Family,Deonna,Kippley,Midas Muffler Shops,58 Haven Ave #90,Southfield,Oakland,MI,48075,248-913-4678,86,82,77,64,32
38.1901,-121.18,Single Family,Raymon,Calvaresi,Seaboard Securities Inc,6539 E Pomona St #60,Indianapolis,Marion,IN,46222,317-825-4725,73,88,50,65,27
38.8093,-121.75,Single Family,Alecia,Bubash,"Petersen, James E Esq",6536 Joyce St,Wichita Falls,Wichita,TX,76301,940-276-7923,81,60,54,61,44
33.0932,-117.07,Single Family,Ma,Layous,Development Authority,78112 Morris Ave,North Haven,New Haven,CT,6473,203-721-3389,80,64,60,64,28
33.0932,-117.07,Single Family,Detra,Coyier,Schott Fiber Optics Inc,96950 Hidden Ln,Aberdeen,Harford,MD,21001,410-739-9278,89,89,61,69,21
33.0932,-117.07,Single Family,Terrilyn,Rodeigues,Stuart J Agins,3719 S Main St,New Orleans,Orleans,LA,70130,504-463-4385,93,66,63,67,33
32.6316,-117.1,Commercial,Salome,Lacovara,Mitsumi Electronics Corp,9678 Commerce Dr,Richmond,Richmond City,VA,23219,804-550-5098,74,69,55,58,40
32.6316,-117.1,Single Family,Garry,Keetch,Italian Express Franchise Corp,6 Green Pond Rd #4,Southampton,Bucks,PA,18966,215-979-8777,72,80,66,48,31
38.0055,-121.24,Single Family,Matthew,Neither,American Council On Sci & Hlth,637 Commerce Dr #42,Shakopee,Scott,MN,55379,952-651-7598,83,78,78,42,50
37.4362,-122.24,Single Family,Theodora,Restrepo,"Kleri, Patricia S Esq",42745 Hamann Industrial Pky #82,Miami,Miami-Dade,FL,33136,305-936-8227,92,88,62,43,43
37.4362,-122.24,Single Family,Noah,Kalafatis,Twiggs Abrams Blanchard,1951 5th Ave,Milwaukee,Milwaukee,WI,53209,414-263-5288,93,60,64,45,28
37.4362,-122.24,Single Family,Carmen,Sweigard,Maui Research & Technology Pk,61305 N French Rd,Somerset,Somerset,NJ,8873,732-941-2622,87,69,79,62,37
32.8545,-116.97,Single Family,Lavonda,Hengel,Bradley Nameplate Corp,88 Imperial Ct #79,Fargo,Cass,ND,58102,701-898-2155,80,76,58,45,35
32.8545,-116.97,Single Family,Junita,Stoltzman,Geonex Martel Inc,95 W Dodge Rd,Carson City,Carson City,NV,89701,775-638-9964,82,88,61,60,42
32.8545,-116.97,Single Family,Herminia,Nicolozakes,Sea Island Div Of Fstr Ind Inc,5 58th St #3519,Scottsdale,Maricopa,AZ,85254,602-954-5142,75,62,64,61,43
36.9799,-121.87,Single Family,Casie,Good,"Papay, Debbie J Esq",5222 Bear Valley Rd,Nashville,Davidson,TN,37211,615-390-2252,76,66,50,43,36
49.3127,-122.81,Single Family,Reena,Maisto,Lane Promotions,9649 S Main,Salisbury,Wicomico,MD,21801,410-351-1864,100,68,68,62,28
37.5869,-121.87,Single Family,Mirta,Mallett,Stephen Kennerly Archts Inc Pc,8 S San Marcos Rd,New York,New York,NY,10004,212-870-1287,84,81,59,60,44
37.2922,-121.94,Multi-family,Cathrine,Pontoriero,Business Systems Of Wis Inc,813 S Haven St,Amarillo,Randall,TX,79109,806-703-1436,94,66,72,60,21
37.2922,-121.94,Multi-family,Filiberto,Tawil,"Flash, Elena Salerno Esq",3883 W Congress St #799,Los Angeles,Los Angeles,CA,90016,323-765-2529,94,69,57,44,36
37.2922,-121.94,Multi-family,Raul,Upthegrove,"Neeley, Gregory W Esq",5 E Colonial Dr,La Mesa,San Diego,CA,91942,619-509-5283,91,87,74,48,39
37.37,-121.7,Single Family,Sarah,Candlish,Alabama Educational Tv Comm,46 2nd Ave #9759,Atlanta,Fulton,GA,30328,770-732-1195,86,89,59,54,34
38.9013,-121.09,Single Family,Lucy,Treston,Franz Inc,57255 Brickell Ave #372,Worcester,Worcester,MA,1602,508-769-5251,70,89,64,70,45
37.8014,-121.22,Single Family,Judy,Aquas,Plantation Restaurant,8978 Connecticut Ave Nw #3,Niles,Berrien,MI,49120,269-756-7223,78,77,63,70,49
37.8014,-121.22,Single Family,Yvonne,Tjepkema,Radio Communications Co,10 Waydell St,Fairfield,Essex,NJ,7004,973-714-1722,87,67,55,62,26
37.8014,-121.22,Multi-family,Kayleigh,Lace,Dentalaw Divsn Hlth Care,44 Huey P Long Ave,Lafayette,Lafayette,LA,70508,337-740-9324,72,69,61,40,29
37.8014,-121.22,Single Family,Felix,Hirpara,American Speedy Printing Ctrs,7564 Cornwall Rd #4462,Denver,Lancaster,PA,17517,717-491-5644,79,68,80,54,28
37.4162,-122.03,Single Family,Tresa,Sweely,"Grayson, Grant S Esq",23 Bridle Ln,Valley Park,Saint Louis,MO,63088,314-359-9567,91,83,80,54,46
37.37,-121.93,Single Family,Kristeen,Turinetti,Jeanerette Middle School,70099 E North Ave,Arlington,Tarrant,TX,76013,817-213-8852,100,83,62,49,40
37.5289,-122.36,Single Family,Jenelle,Regusters,"Haavisto, Brian F Esq",3212 E Northeast Loop,Tampa,Hillsborough,FL,33619,813-932-8716,95,84,65,65,44
37.36,-121.98,Single Family,Renea,Monterrubio,Wmmt Radio Station,27 Montgomery St,Atlanta,Fulton,GA,30328,770-679-4753,92,82,67,49,21
37.36,-121.98,Single Family,Olive,Matuszak,Colony Paints Sales Ofc & Plnt,13253 Lighthouse Ave,Cathedral City,Riverside,CA,92234,760-938-6070,75,65,72,40,41
37.3609,-121.86,Single Family,Ligia,Reiber,Floral Expressions,207 Main St #2804,Lansing,Ingham,MI,48933,517-906-1109,96,88,60,52,39
32.62,-117.08,Commercial,Christiane,Eschberger,Casco Services Inc,96541 W Central Blvd,Phoenix,Maricopa,AZ,85034,602-390-4945,78,75,57,40,38
37.3743,-122.02,Single Family,Goldie,Schirpke,"Reuter, Arthur C Jr",35 Saint George Ave #2,Bangor,Penobscot,ME,4401,207-295-7570,100,83,76,69,39
37.3743,-122.02,Single Family,Loreta,Timenez,"Kaminski, Katherine Andritsaki",47858 Coney Island Ave,Clinton,Prince Georges,MD,20735,301-696-6421,89,85,65,46,29
37.3743,-122.02,Single Family,Fabiola,Hauenstein,Sidewinder Products Corp,8574 Lincoln Blvd,York,York,PA,17404,717-809-3120,77,72,72,51,35
37.3939,-122.11,Single Family,Amie,Perigo,General Foam Corporation,597 Santa Maria Ave #7913,Mesquite,Dallas,TX,75150,972-419-7947,94,88,80,52,38
37.3939,-122.11,Single Family,Raina,Brachle,Ikg Borden Divsn Harsco Corp,3830 Ventura Blvd,Butte,Silver Bow,MT,59701,406-318-1516,71,74,57,57,43
37.3939,-122.11,Single Family,Erinn,Canlas,Anchor Computer Inc,14 S Hacienda Dr,Livingston,Essex,NJ,7039,973-767-3009,94,62,55,44,43
39.685,-123.48,Single Family,Cherry,Lietz,Sebring & Co,41 9th Ave Sw #91,Waterford,Oakland,MI,48329,248-980-6905,86,66,79,47,49
36.9306,-121.76,Single Family,Kattie,Vonasek,H A C Farm Lines Co Optv Assoc,2846 Boulder Crescent St,Cleveland,Cuyahoga,OH,44103,216-923-3716,76,61,67,44,23
38.8853,-121.07,Single Family,Lilli,Scriven,"Hunter, John J Esq",34 State St,Abilene,Taylor,TX,79601,325-631-1561,91,82,51,50,22
39.7615,-121.62,Single Family,Whitley,Tomasulo,Freehold Fence Co,3 S 15th St,Fort Worth,Tarrant,TX,76107,817-526-4409,71,84,74,49,26
